Entity,Code,Year,Annual CO₂ emissions from coal
Moldova,MDA,1948,3482712
Moldova,MDA,1949,3919547
Moldova,MDA,1950,4351721
Moldova,MDA,1951,4722108
Moldova,MDA,1952,4940604
Moldova,MDA,1953,5118566
Moldova,MDA,1954,5541481
Moldova,MDA,1955,6186352
Moldova,MDA,1956,6550548
Moldova,MDA,1957,6956360
Moldova,MDA,1958,7105641
Moldova,MDA,1959,7196374
Moldova,MDA,1960,7129464
Moldova,MDA,1961,6926652
Moldova,MDA,1962,6766159
Moldova,MDA,1963,6986836
Moldova,MDA,1964,7193680
Moldova,MDA,1965,7438311
Moldova,MDA,1966,7667372
Moldova,MDA,1967,7628490
Moldova,MDA,1968,7464250
Moldova,MDA,1969,7500822
Moldova,MDA,1970,7888951
Moldova,MDA,1971,8045471
Moldova,MDA,1972,8198118
Moldova,MDA,1973,8193669.5
Moldova,MDA,1974,8118551.5
Moldova,MDA,1975,8350732
Moldova,MDA,1976,8627924
Moldova,MDA,1977,8768343
Moldova,MDA,1978,8601132
Moldova,MDA,1979,8633014
Moldova,MDA,1980,9151940
Moldova,MDA,1981,8215450.5
Moldova,MDA,1982,8380645
Moldova,MDA,1983,8378755.5
Moldova,MDA,1984,8444866
Moldova,MDA,1985,9864109
Moldova,MDA,1986,10611725
Moldova,MDA,1987,10584286
Moldova,MDA,1988,9280826
Moldova,MDA,1989,8752090
Moldova,MDA,1990,7452644
Moldova,MDA,1991,6483960
Moldova,MDA,1992,4011374
Moldova,MDA,1993,3836208
Moldova,MDA,1994,3696976
Moldova,MDA,1995,2246032
Moldova,MDA,1996,1982224
Moldova,MDA,1997,996608
Moldova,MDA,1998,982527
Moldova,MDA,1999,447373
Moldova,MDA,2000,366400
Moldova,MDA,2001,260144
Moldova,MDA,2002,278464
Moldova,MDA,2003,337088
Moldova,MDA,2004,318768
Moldova,MDA,2005,286008
Moldova,MDA,2006,344416
Moldova,MDA,2007,168544
Moldova,MDA,2008,326096
Moldova,MDA,2009,348080
Moldova,MDA,2010,326096
Moldova,MDA,2011,333424
Moldova,MDA,2012,414032
Moldova,MDA,2013,553264
Moldova,MDA,2014,362736
Moldova,MDA,2015,370064
Moldova,MDA,2016,282339
Moldova,MDA,2017,403040
Moldova,MDA,2018,293120
Moldova,MDA,2019,366648
Moldova,MDA,2020,285792
Moldova,MDA,2021,337088
Moldova,MDA,2022,235650
Moldova,MDA,2023,216958
Moldova,MDA,2024,245966
Mongolia,MNG,1950,285792
Mongolia,MNG,1951,293120
Mongolia,MNG,1952,300448
Mongolia,MNG,1953,304112
Mongolia,MNG,1954,312752
Mongolia,MNG,1955,322432
Mongolia,MNG,1956,388384
Mongolia,MNG,1957,436016
Mongolia,MNG,1958,709441
Mongolia,MNG,1959,841349
Mongolia,MNG,1960,798752
Mongolia,MNG,1961,886688
Mongolia,MNG,1962,1421632
Mongolia,MNG,1963,1025920.06
Mongolia,MNG,1964,1410640
Mongolia,MNG,1965,1341024
Mongolia,MNG,1966,1339874
Mongolia,MNG,1967,1436288
Mongolia,MNG,1968,1700096
Mongolia,MNG,1969,1875968
Mongolia,MNG,1970,1978560
Mongolia,MNG,1971,2091005.1
Mongolia,MNG,1972,2247185
Mongolia,MNG,1973,2333968
Mongolia,MNG,1974,2502512
Mongolia,MNG,1975,2788304
Mongolia,MNG,1976,3025319
Mongolia,MNG,1977,3524768
Mongolia,MNG,1978,4026735.8
Mongolia,MNG,1979,4459088
Mongolia,MNG,1980,4909760
Mongolia,MNG,1981,4532368
Mongolia,MNG,1982,4503056
Mongolia,MNG,1983,4719232
Mongolia,MNG,1984,5481892
Mongolia,MNG,1985,6585197
Mongolia,MNG,1986,7049536
Mongolia,MNG,1987,7693401
Mongolia,MNG,1988,8651632
Mongolia,MNG,1989,7848288
Mongolia,MNG,1990,7306016
Mongolia,MNG,1991,10171264
Mongolia,MNG,1992,9193565
Mongolia,MNG,1993,7592451
Mongolia,MNG,1994,6800384
Mongolia,MNG,1995,6840688
Mongolia,MNG,1996,6830211
Mongolia,MNG,1997,6525056
Mongolia,MNG,1998,6433984
Mongolia,MNG,1999,6298416
Mongolia,MNG,2000,6136557
Mongolia,MNG,2001,6356359
Mongolia,MNG,2002,6774736
Mongolia,MNG,2003,6382688
Mongolia,MNG,2004,6793056
Mongolia,MNG,2005,6811376
Mongolia,MNG,2006,7371968
Mongolia,MNG,2007,9570368
Mongolia,MNG,2008,9336663
Mongolia,MNG,2009,10647584
Mongolia,MNG,2010,11179545
Mongolia,MNG,2011,18205872
Mongolia,MNG,2012,31393526
Mongolia,MNG,2013,39791040
Mongolia,MNG,2014,26014400
Mongolia,MNG,2015,19694000
Mongolia,MNG,2016,22533162
Mongolia,MNG,2017,30074112
Mongolia,MNG,2018,40945200
Mongolia,MNG,2019,41637696
Mongolia,MNG,2020,36991744
Mongolia,MNG,2021,30594400
Mongolia,MNG,2022,34690750
Mongolia,MNG,2023,38455572
Mongolia,MNG,2024,38731350
Montenegro,MNE,1885,501.99997
Montenegro,MNE,1890,1505
Montenegro,MNE,1891,1756
Montenegro,MNE,1892,1944
Montenegro,MNE,1893,3450
Montenegro,MNE,1894,6586
Montenegro,MNE,1895,6586
Montenegro,MNE,1896,7339
Montenegro,MNE,1897,5708
Montenegro,MNE,1898,8656
Montenegro,MNE,1899,10098
Montenegro,MNE,1900,13674
Montenegro,MNE,1901,14928
Montenegro,MNE,1902,13987
Montenegro,MNE,1903,15179
Montenegro,MNE,1904,16183
Montenegro,MNE,1905,17563
Montenegro,MNE,1906,21012
Montenegro,MNE,1907,21389
Montenegro,MNE,1908,23020
Montenegro,MNE,1909,23647
Montenegro,MNE,1910,23396
Montenegro,MNE,1911,25340
Montenegro,MNE,1912,25968
Montenegro,MNE,1913,71317
Montenegro,MNE,1919,51120
Montenegro,MNE,1920,67867
Montenegro,MNE,1921,72258
Montenegro,MNE,1922,102608
Montenegro,MNE,1923,112221
Montenegro,MNE,1924,115029
Montenegro,MNE,1925,125650
Montenegro,MNE,1926,121869
Montenegro,MNE,1927,137513
Montenegro,MNE,1928,156213
Montenegro,MNE,1929,170690
Montenegro,MNE,1930,158620
Montenegro,MNE,1931,149132
Montenegro,MNE,1932,134149
Montenegro,MNE,1933,124176
Montenegro,MNE,1934,129785
Montenegro,MNE,1935,136369
Montenegro,MNE,1936,133131
Montenegro,MNE,1937,149438
Montenegro,MNE,1938,146106
Montenegro,MNE,1939,153319
Montenegro,MNE,1940,176341
Montenegro,MNE,1943,0
Montenegro,MNE,1944,0
Montenegro,MNE,1945,88433
Montenegro,MNE,1946,175421
Montenegro,MNE,1947,243943
Montenegro,MNE,1948,275006
Montenegro,MNE,1949,313463
Montenegro,MNE,1950,285527
Montenegro,MNE,1951,269949
Montenegro,MNE,1952,275360
Montenegro,MNE,1953,265571
Montenegro,MNE,1954,319117
Montenegro,MNE,1955,368016
Montenegro,MNE,1956,421054
Montenegro,MNE,1957,454824
Montenegro,MNE,1958,445878
Montenegro,MNE,1959,509823.03
Montenegro,MNE,1960,552596
Montenegro,MNE,1961,581177
Montenegro,MNE,1962,591945
Montenegro,MNE,1963,654961
Montenegro,MNE,1964,736549
Montenegro,MNE,1965,736721
Montenegro,MNE,1966,710100
Montenegro,MNE,1967,675317
Montenegro,MNE,1968,695556
Montenegro,MNE,1969,703167
Montenegro,MNE,1970,909396
Montenegro,MNE,1971,1001402
Montenegro,MNE,1972,947121
Montenegro,MNE,1973,991400
Montenegro,MNE,1974,1012089
Montenegro,MNE,1975,1079239
Montenegro,MNE,1976,1088068
Montenegro,MNE,1977,1035779.94
Montenegro,MNE,1978,1089719
Montenegro,MNE,1979,1154809
Montenegro,MNE,1980,1135126
Montenegro,MNE,1981,1472091
Montenegro,MNE,1982,1296073
Montenegro,MNE,1983,1446171
Montenegro,MNE,1984,1574188
Montenegro,MNE,1985,1615434
Montenegro,MNE,1986,1655499
Montenegro,MNE,1987,1628401
Montenegro,MNE,1988,1651957
Montenegro,MNE,1989,1671694
Montenegro,MNE,1990,1618001
Montenegro,MNE,1991,1030922.06
Montenegro,MNE,1992,1345066
Montenegro,MNE,1993,1219267
Montenegro,MNE,1994,1199493
Montenegro,MNE,1995,1265095
Montenegro,MNE,1996,1278484
Montenegro,MNE,1997,1251762
Montenegro,MNE,1998,1423543
Montenegro,MNE,1999,1091660
Montenegro,MNE,2000,1255549
Montenegro,MNE,2001,1167495
Montenegro,MNE,2002,1212939
Montenegro,MNE,2003,1277648
Montenegro,MNE,2004,1343690
Montenegro,MNE,2005,1133570
Montenegro,MNE,2006,1256752
Montenegro,MNE,2007,1024081
Montenegro,MNE,2008,1511694
Montenegro,MNE,2009,817072
Montenegro,MNE,2010,1623152
Montenegro,MNE,2011,1677001
Montenegro,MNE,2012,1505904
Montenegro,MNE,2013,1450944
Montenegro,MNE,2014,1417968
Montenegro,MNE,2015,1494912
Montenegro,MNE,2016,1183472
Montenegro,MNE,2017,1201792
Montenegro,MNE,2018,1425296
Montenegro,MNE,2019,1454608
Montenegro,MNE,2020,1513232
Montenegro,MNE,2021,1326368
Montenegro,MNE,2022,1408572
Montenegro,MNE,2023,1334160
Montenegro,MNE,2024,1285939
Morocco,MAR,1930,3664
Morocco,MAR,1931,15267
Morocco,MAR,1932,40304
Morocco,MAR,1933,73280
Morocco,MAR,1934,95264
Morocco,MAR,1935,139232
Morocco,MAR,1936,131904
Morocco,MAR,1937,282128
Morocco,MAR,1938,373728
Morocco,MAR,1939,304112
Morocco,MAR,1940,381056
Morocco,MAR,1941,370064
Morocco,MAR,1942,314939
Morocco,MAR,1943,271136
Morocco,MAR,1944,355408
Morocco,MAR,1945,476320
Morocco,MAR,1946,586766
Morocco,MAR,1947,711346
Morocco,MAR,1948,769440
Morocco,MAR,1949,905008
Morocco,MAR,1950,826881
Morocco,MAR,1951,883024
Morocco,MAR,1952,996608
Morocco,MAR,1953,1337360
Morocco,MAR,1954,1000272.06
Morocco,MAR,1955,890352
Morocco,MAR,1956,907727
Morocco,MAR,1957,849030
Morocco,MAR,1958,865674
Morocco,MAR,1959,861040
Morocco,MAR,1960,875696
Morocco,MAR,1961,863865
Morocco,MAR,1962,792367
Morocco,MAR,1963,846384
Morocco,MAR,1964,992944
Morocco,MAR,1965,773104
Morocco,MAR,1966,1190800
Morocco,MAR,1967,1183472
Morocco,MAR,1968,1062560
Morocco,MAR,1969,1058896
Morocco,MAR,1970,1209120
Morocco,MAR,1971,1270840
Morocco,MAR,1972,1587235
Morocco,MAR,1973,1564528
Morocco,MAR,1974,1553536
Morocco,MAR,1975,1765465
Morocco,MAR,1976,1912608
Morocco,MAR,1977,1806874
Morocco,MAR,1978,1824160
Morocco,MAR,1979,1773784
Morocco,MAR,1980,1703760
Morocco,MAR,1981,1802688
Morocco,MAR,1982,2015199.9
Morocco,MAR,1983,2495184
Morocco,MAR,1984,2146662
Morocco,MAR,1985,2454880
Morocco,MAR,1986,4018628
Morocco,MAR,1987,4520552
Morocco,MAR,1988,4429776
Morocco,MAR,1989,4778621
Morocco,MAR,1990,4220928
Morocco,MAR,1991,4873869
Morocco,MAR,1992,4183672
Morocco,MAR,1993,4763200
Morocco,MAR,1994,5309136
Morocco,MAR,1995,6313872
Morocco,MAR,1996,8050800.5
Morocco,MAR,1997,7682475
Morocco,MAR,1998,8570096
Morocco,MAR,1999,8298959.5
Morocco,MAR,2000,10028368
Morocco,MAR,2001,12773966
Morocco,MAR,2002,13106128
Morocco,MAR,2003,12234096
Morocco,MAR,2004,13688704
Morocco,MAR,2005,14084416
Morocco,MAR,2006,14698813
Morocco,MAR,2007,15078481
Morocco,MAR,2008,14122054
Morocco,MAR,2009,13168416
Morocco,MAR,2010,13223376
Morocco,MAR,2011,11464656
Morocco,MAR,2012,11461719
Morocco,MAR,2013,11211840
Morocco,MAR,2014,15299893
Morocco,MAR,2015,16847072
Morocco,MAR,2016,16235184
Morocco,MAR,2017,16875374
Morocco,MAR,2018,19519274
Morocco,MAR,2019,25263280
Morocco,MAR,2020,25354880
Morocco,MAR,2021,26591936
Morocco,MAR,2022,26936078
Morocco,MAR,2023,25266040
Morocco,MAR,2024,22983014
Mozambique,MOZ,1927,43968
Mozambique,MOZ,1928,14656
Mozambique,MOZ,1932,51296
Mozambique,MOZ,1933,41037
Mozambique,MOZ,1934,58624
Mozambique,MOZ,1935,40304
Mozambique,MOZ,1936,43968
Mozambique,MOZ,1937,51296
Mozambique,MOZ,1938,28213
Mozambique,MOZ,1939,51296
Mozambique,MOZ,1940,51296
Mozambique,MOZ,1941,43968
Mozambique,MOZ,1942,18320
Mozambique,MOZ,1943,35513
Mozambique,MOZ,1944,41220
Mozambique,MOZ,1945,30621
Mozambique,MOZ,1946,41220
Mozambique,MOZ,1947,41382
Mozambique,MOZ,1948,25648
Mozambique,MOZ,1949,35174
Mozambique,MOZ,1950,715237
Mozambique,MOZ,1951,707152
Mozambique,MOZ,1952,828064
Mozambique,MOZ,1953,820736
Mozambique,MOZ,1954,858289
Mozambique,MOZ,1955,1043357.94
Mozambique,MOZ,1956,1182597
Mozambique,MOZ,1957,1359344
Mozambique,MOZ,1958,1363008
Mozambique,MOZ,1959,1311712
Mozambique,MOZ,1960,1337360
Mozambique,MOZ,1961,1498576
Mozambique,MOZ,1962,1523371
Mozambique,MOZ,1963,1359344
Mozambique,MOZ,1964,1341024
Mozambique,MOZ,1965,1267744
Mozambique,MOZ,1966,1161488
Mozambique,MOZ,1967,1110192
Mozambique,MOZ,1968,1480256
Mozambique,MOZ,1969,1641472
Mozambique,MOZ,1970,1542544
Mozambique,MOZ,1971,1659792
Mozambique,MOZ,1972,1425296
Mozambique,MOZ,1973,1557200
Mozambique,MOZ,1974,1494912
Mozambique,MOZ,1975,1370336
Mozambique,MOZ,1976,1324602
Mozambique,MOZ,1977,831728
Mozambique,MOZ,1978,655856
Mozambique,MOZ,1979,611888
Mozambique,MOZ,1980,764902
Mozambique,MOZ,1981,779284
Mozambique,MOZ,1982,644864
Mozambique,MOZ,1983,479984
Mozambique,MOZ,1984,333424
Mozambique,MOZ,1985,282128
Mozambique,MOZ,1986,175872
Mozambique,MOZ,1987,167917
Mozambique,MOZ,1988,172208
Mozambique,MOZ,1989,168544
Mozambique,MOZ,1990,153888
Mozambique,MOZ,1991,164880
Mozambique,MOZ,1992,157552
Mozambique,MOZ,1993,158060
Mozambique,MOZ,1994,157552
Mozambique,MOZ,1995,150224
Mozambique,MOZ,1996,65952
Mozambique,MOZ,1997,65952
Mozambique,MOZ,1998,0
Mozambique,MOZ,1999,0
Mozambique,MOZ,2000,0
Mozambique,MOZ,2001,0
Mozambique,MOZ,2002,0
Mozambique,MOZ,2003,0
Mozambique,MOZ,2004,0
Mozambique,MOZ,2005,0
Mozambique,MOZ,2006,0
Mozambique,MOZ,2007,25607
Mozambique,MOZ,2008,25690
Mozambique,MOZ,2009,25648
Mozambique,MOZ,2010,25683
Mozambique,MOZ,2011,124576
Mozambique,MOZ,2012,40256
Mozambique,MOZ,2013,36640
Mozambique,MOZ,2014,820736
Mozambique,MOZ,2015,432583
Mozambique,MOZ,2016,51296
Mozambique,MOZ,2017,25648
Mozambique,MOZ,2018,62320
Mozambique,MOZ,2019,43968
Mozambique,MOZ,2020,76987
Mozambique,MOZ,2021,25648
Mozambique,MOZ,2022,32950
Mozambique,MOZ,2023,38098
Mozambique,MOZ,2024,38898
Myanmar,MMR,1928,0
Myanmar,MMR,1929,0
Myanmar,MMR,1930,0
Myanmar,MMR,1931,0
Myanmar,MMR,1932,0
Myanmar,MMR,1933,0
Myanmar,MMR,1934,0
Myanmar,MMR,1935,0
Myanmar,MMR,1936,0
Myanmar,MMR,1937,0
Myanmar,MMR,1938,0
Myanmar,MMR,1939,0
Myanmar,MMR,1940,0
Myanmar,MMR,1941,0
Myanmar,MMR,1942,0
Myanmar,MMR,1943,0
Myanmar,MMR,1944,0
Myanmar,MMR,1945,0
Myanmar,MMR,1946,0
Myanmar,MMR,1947,0
Myanmar,MMR,1948,0
Myanmar,MMR,1949,0
Myanmar,MMR,1950,410368
Myanmar,MMR,1951,372239
Myanmar,MMR,1952,549600
Myanmar,MMR,1953,663184
Myanmar,MMR,1954,725472
Myanmar,MMR,1955,553264
Myanmar,MMR,1956,670512
Myanmar,MMR,1957,747456
Myanmar,MMR,1958,916000
Myanmar,MMR,1959,1117520
Myanmar,MMR,1960,937984
Myanmar,MMR,1961,707152
Myanmar,MMR,1962,916000
Myanmar,MMR,1963,575248
Myanmar,MMR,1964,593568
Myanmar,MMR,1965,370064
Myanmar,MMR,1966,252815.98
Myanmar,MMR,1967,549600
Myanmar,MMR,1968,219840
Myanmar,MMR,1969,498304
Myanmar,MMR,1970,582114
Myanmar,MMR,1971,600896
Myanmar,MMR,1972,381056
Myanmar,MMR,1973,201520
Myanmar,MMR,1974,436016
Myanmar,MMR,1975,669976
Myanmar,MMR,1976,436016
Myanmar,MMR,1977,344416
Myanmar,MMR,1978,447008
Myanmar,MMR,1979,142896
Myanmar,MMR,1980,153990
Myanmar,MMR,1981,205051
Myanmar,MMR,1982,271314
Myanmar,MMR,1983,241824
Myanmar,MMR,1984,267472
Myanmar,MMR,1985,289456
Myanmar,MMR,1986,186864
Myanmar,MMR,1987,146560
Myanmar,MMR,1988,121020
Myanmar,MMR,1989,186864
Myanmar,MMR,1990,274800
Myanmar,MMR,1991,289456
Myanmar,MMR,1992,120912
Myanmar,MMR,1993,51296
Myanmar,MMR,1994,40304
Myanmar,MMR,1995,65952
Myanmar,MMR,1996,47632
Myanmar,MMR,1997,51321
Myanmar,MMR,1998,54935
Myanmar,MMR,1999,366400
Myanmar,MMR,2000,1359344
Myanmar,MMR,2001,1564528
Myanmar,MMR,2002,1234768
Myanmar,MMR,2003,601117
Myanmar,MMR,2004,728923
Myanmar,MMR,2005,586240
Myanmar,MMR,2006,952368
Myanmar,MMR,2007,820736
Myanmar,MMR,2008,648528
Myanmar,MMR,2009,608443
Myanmar,MMR,2010,1231448
Myanmar,MMR,2011,1663051
Myanmar,MMR,2012,1704287
Myanmar,MMR,2013,1143168
Myanmar,MMR,2014,1157824
Myanmar,MMR,2015,923328
Myanmar,MMR,2016,1124848
Myanmar,MMR,2017,1550112
